0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,,,,,,,,,,,,,,
,,,配电重载比例,,,0.176773803,0.169095169,0.143473157,0.13017964,0.124751133,0.123900481,0.121548617,0.11886933,0.099497962,0.091819034,0.087614979,0.089906597,0.078906882,0.076715231,,,,,,,,,,,,,,
,,,网损率,,,0.127757093,0.125386634,0.120443459,0.115989827,0.113750654,0.111552151,0.109022406,0.106666057,0.104880644,0.103812419,0.103004144,0.102439029,0.101844309,0.101270494,,,,,,,,,,,,,,
,,,配电平均负载率,,,0.76915517,0.770323751,0.77523858,0.779285059,0.781397637,0.783909884,0.787093316,0.789950577,0.792610399,0.794694247,0.79650412,0.796878227,0.797690959,0.798664281,,,,,,,,,,,,,,
,,主动能力,清洁能源消纳率,,,0.701612262,0.72045374,0.768829259,0.800759573,0.831348963,0.847172019,0.884477554,0.923396376,0.941698297,0.957392692,0.97234196,0.977391305,0.984527258,0.994081738,,,,,,,,,,,,,,
36,投资,网络架构,线路联络率,,,0.3765,0.395795625,0.403167319,0.412994522,0.424971363,0.457269187,0.476760286,0.487546987,0.513204147,0.545407708,0.600902942,0.661819478,0.672408589,0.723427591,,,,,,,,,,,,,,
,,,无功补偿比例,,,0.3946,0.397016925,0.422922279,0.454747181,0.492320667,0.539891151,0.566278331,0.60244936,0.60598875,0.656285816,0.667032496,0.745242056,0.756048066,0.843655136,,,,,,,,,,,,,,
,,装备水平,电缆化率,,,0.44645,0.476107036,0.521745296,0.576752157,0.625281731,0.644486813,0.678184267,0.733310959,0.780033343,0.826612477,0.892741475,0.93,0.93,0.93,,,,,,,,,,,,,,
,,,架空线路绝缘化率,,,0.4485,0.4579185,0.469194743,0.520454269,0.571914185,0.630821346,0.643437772,0.675770521,0.752386003,0.754455065,0.838199577,0.940879025,0.95,0.95,,,,,,,,,,,,,,
,,,自动化率,,,0.37576,0.415715813,0.418556538,0.466132465,0.508938963,0.53625202,0.589877222,0.591056977,0.603469173,0.618354746,0.699359218,0.77780401,0.878788897,0.938253613,,,,,,,,,,,,,,
,,,运行65年以上配电比例,,,0.345,0.3347075,0.292980632,0.285314305,0.263107342,0.233990129,0.212931018,0.200510042,0.183165923,0.162865033,0.143891257,0.14252429,0.132523836,0.122783334,,,,,,,,,,,,,,
,,,运行65年以上线路比例,,,0.3295,0.30973,0.286397007,0.280191738,0.244420593,0.226333469,0.206001179,0.175581672,0.170343485,0.160122876,0.145391571,0.12200776,0.117046111,0.101010794,,,,,,,,,,,,,,
,环境,负荷与自然因素,年平均日照小时数,,,0.6137,0.57552786,0.572477562,0.619134484,0.564031515,0.602667673,0.61466076,0.659039267,0.659961922,0.696721801,0.7,0.7,0.65758,0.7,,,,,,,,,,,,,,
,,,年最大负荷利用小时数,,,0.48024,0.4967816,0.508014384,0.508973967,0.525572173,0.541952506,0.549720492,0.569052329,0.59431193,0.601641777,0.610265309,0.642168623,0.674990575,0.706602634,,,,,,,,,,,,,,
,,能源因素,分布式光伏装机容量,,,0.11256,0.12614224,0.137915516,0.150167011,0.153020184,0.177911467,0.190068751,0.195168929,0.216052004,0.228186925,0.256900447,0.29731945,0.301531476,0.303591941,,,,,,,,,,,,,,
,,,分布式风机装机容量,,,0.11107,0.111825276,0.128845083,0.151856815,0.153922068,0.162295428,0.175830867,0.187154374,0.223874063,0.241291465,0.286702519,0.33813695,0.342667986,0.368162484,,,,,,,,,,,,,,
,效益,供电质量,供电可靠性,,,0.311404776,0.387000844,0.49104592,0.585029706,0.70028483,0.770203036,0.827499854,0.870917517,0.892678858,0.921826769,0.955901856,0.97056327,0.978801207,0.984109383,,,,,,,,,,,,,,
,,,系统平均停电频率,,,0.005250777,0.004928851,0.004178408,0.003388209,0.002624493,0.002117954,0.00181181,0.001422722,0.001210799,0.001019794,0.00084319,0.000668977,0.000589923,0.000476934,,,,,,,,,,,,,,
,,,电压合格率,,,0.590727633,0.628247811,0.680527816,0.739213112,0.79801044,0.841980966,0.87608031,0.904819179,0.921111874,0.94383072,0.967394796,0.984270082,0.979550786,0.98800216,,,,,,,,,,,,,,
,,,系统失负荷量,,,2102.367022,2080.649347,2099.797087,2057.366124,2057.616558,2052.229569,2034.548374,2045.420246,2013.902946,2015.637463,2050.71256,2043.680595,2020.876793,2024.581605,,,,,,,,,,,,,,
,,运行水平,线路重载比例,,,0.132114674,0.145290193,0.112689933,0.098434639,0.117898133,0.108271166,0.068914444,0.090156163,0.074386579,0.046890035,0.045339464,0.071879036,0.043570312,0.040128642,,,,,,,,,,,,,,
,,,线路平均负载率,,,0.638415042,0.644756388,0.655798492,0.662379348,0.671675812,0.678662641,0.683559285,0.689026534,0.691492486,0.694747115,0.696198792,0.698246379,0.698131411,0.699675305,,,,,,,,,,,,,,
,,,配电重载比例,,,0.16638265,0.162248441,0.14477883,0.124004564,0.10473794,0.091722779,0.08114458,0.06996796,0.064621967,0.056879234,0.049327126,0.044380447,0.044481018,0.043871091,,,,,,,,,,,,,,
,,,网损率,,,0.127056433,0.12459553,0.120304704,0.116650381,0.112808392,0.109725375,0.107797757,0.105854377,0.104835791,0.103477541,0.102401764,0.101557351,0.101382968,0.101005465,,,,,,,,,,,,,,
,,,配电平均负载率,,,0.763836182,0.766750641,0.771921602,0.775399281,0.779599851,0.78460156,0.787158781,0.790627474,0.791911957,0.794493409,0.795812829,0.797261028,0.798120394,0.79929029,,,,,,,,,,,,,,
,,主动能力,清洁能源消纳率,,,0.698195557,0.726825216,0.760681516,0.800183468,0.847571995,0.885695887,0.906463949,0.927031846,0.943610128,0.964655502,0.973813402,0.987093794,0.995207371,0.998035164,,,,,,,,,,,,,,
37,投资,网络架构,线路联络率,,,0.36435,0.384799144,0.39552542,0.442592945,0.450946887,0.477045438,0.494099812,0.553515315,0.581537027,0.633657283,0.679042986,0.751955227,0.834764296,0.87,,,,,,,,,,,,,,
,,,无功补偿比例,,,0.3457,0.385844413,0.412901752,0.457340303,0.511306459,0.528307398,0.567732338,0.613079959,0.66097683,0.739880939,0.77604262,0.818530954,0.90232806,0.95,,,,,,,,,,,,,,
,,装备水平,电缆化率,,,0.4292,0.4669696,0.468704059,0.508476946,0.539711958,0.576952083,0.617668416,0.643345774,0.71144852,0.743463703,0.793275772,0.892661893,0.93,0.93,,,,,,,,,,,,,,
,,,架空线路绝缘化率,,,0.4269,0.458757413,0.482899521,0.49424766,0.535949806,0.560670491,0.576299181,0.619881807,0.694422594,0.726626442,0.770042372,0.80363547,0.82402772,0.926928182,,,,,,,,,,,,,,
,,,自动化率,,,0.3895,0.443251,0.480779585,0.514594415,0.532776751,0.54334349,0.600213442,0.625722514,0.722709503,0.806302902,0.825116637,0.906803184,0.926299452,0.930776566,,,,,,,,,,,,,,
,,,运行66年以上配电比例,,,0.32687,0.275006627,0.235909851,0.223445947,0.190711116,0.168143634,0.146873464,0.1370819,0.132923749,0.126853565,0.112751677,0.104539596,0.103999475,0.099839496,,,,,,,,,,,,,,
,,,运行66年以上线路比例,,,0.316,0.308574,0.302505378,0.265095546,0.257584506,0.246508372,0.213517335,0.19867788,0.167353001,0.155721967,0.155566245,0.140580031,0.132192089,0.129283863,,,,,,,,,,,,,,
,环境,负荷与自然因素,年平均日照小时数,,,0.6746,0.655430117,0.671422612,0.7,0.64792,0.587728232,0.639213225,0.646308492,0.608822599,0.633662561,0.634929887,0.647628484,0.679750857,0.686548366,,,,,,,,,,,,,,
,,,年最大负荷利用小时数,,,0.48368,0.495342062,0.503377611,0.528714284,0.531974689,0.561321959,0.571145094,0.588850592,0.618325835,0.651165807,0.670121967,0.691491412,0.693489054,0.716027449,,,,,,,,,,,,,,
,,能源因素,分布式光伏装机容量,,,0.11931,0.131579045,0.142697474,0.148143761,0.162365562,0.178006778,0.200287293,0.211069426,0.224296443,0.248744755,0.277474775,0.311789155,0.348995994,0.395470628,,,,,,,,,,,,,,
,,,分布式风机装机容量,,,0.11101,0.126506996,0.132933551,0.149975633,0.159544078,0.169978261,0.18976373,0.200807979,0.209402561,0.24206936,0.266469952,0.292264243,0.330024784,0.352136444,,,,,,,,,,,,,,
,效益,供电质量,供电可靠性,,,0.279987406,0.415545122,0.48219372,0.615548091,0.6931527,0.744832946,0.815059119,0.868378521,0.921335993,0.953519766,0.962053458,0.98521441,0.989206573,0.993794396,,,,,,,,,,,,,,
,,,系统平均停电频率,,,0.005491043,0.004456071,0.003961096,0.003463248,0.002796207,0.002496506,0.002040399,0.001829155,0.001287911,0.001048186,0.000889231,0.00073835,0.000652977,0.000545549,,,,,,,,,,,,,,
,,,电压合格率,,,0.572447173,0.642742335,0.68144292,0.754459223,0.798182192,0.824777979,0.871137453,0.903355712,0.933221614,0.963401963,0.97415613,0.985813782,0.998764505,0.99376783,,,,,,,,,,,,,,
,,,系统失负荷量,,,2107.19171,2119.417697,2065.770718,2090.985242,2080.111903,2041.276002,2024.564977,2060.902159,2012.507699,2036.672637,2046.375292,2022.011014,2031.610903,2010.548461,,,,,,,,,,,,,,
,,运行水平,线路重载比例,,,0.123773559,0.123636698,0.127284312,0.091244833,0.091525307,0.09740234,0.059947537,0.063239561,0.045636273,0.078506833,0.081096063,0.055927367,0.051985572,0.0603525,,,,,,,,,,,,,,
,,,线路平均负载率,,,0.63639073,0.648658094,0.654470622,0.665558493,0.672864331,0.678389124,0.684549404,0.688996645,0.692953586,0.695827114,0.698095234,0.69886662,0.699781781,0.699917879,,,,,,,,,,,,,,
,,,配电重载比例,,,0.173773806,0.150175845,0.136691602,0.129018351,0.108217923,0.104254724,0.089597646,0.085996645,0.070893972,0.065533716,0.062000173,0.056563967,0.057793343,0.056329904,,,,,,,,,,,,,,
,,,网损率,,,0.128478835,0.123192509,0.120378954,0.115715501,0.112588653,0.110655346,0.108033464,0.105870658,0.104006357,0.102660017,0.101973825,0.101207443,0.100736465,0.10051567,,,,,,,,,,,,,,
,,,配电平均负载率,,,0.763970378,0.768841919,0.772750633,0.778889019,0.782298214,0.78458435,0.788155342,0.791775193,0.793675079,0.796102717,0.79727738,0.799239125,0.799372289,0.799824039,,,,,,,,,,,,,,
,,主动能力,清洁能源消纳率,,,0.0001,0.024599749,0.083895225,0.205605731,0.303749124,0.374879096,0.456747457,0.568883929,0.689045132,0.777058885,0.821377619,0.887572071,0.937018901,0.952048032,,,,,,,,,,,,,,
38,投资,网络架构,线路联络率,,,0.3744,0.4072536,0.435608632,0.463923193,0.503240684,0.542116026,0.597276332,0.649911309,0.726194649,0.789373583,0.833282489,0.87,0.87,0.87,,,,,,,,,,,,,,
,,,无功补偿比例,,,0.3559,0.3840161,0.409265159,0.457967712,0.495921787,0.553076773,0.56641975,0.630779194,0.673987568,0.716701531,0.797957567,0.885633154,0.901463847,0.921183369,,,,,,,,,,,,,,
,,装备水平,电缆化率,,,0.49325,0.55194675,0.566691613,0.572196617,0.599416828,0.640262803,0.708587991,0.709499033,0.762914174,0.770434328,0.826345848,0.865066053,0.868773479,0.93,,,,,,,,,,,,,,
,,,架空线路绝缘化率,,,0.4121,0.42260855,0.424985723,0.463606301,0.503418492,0.507257058,0.529639775,0.55406941,0.570414458,0.594300563,0.650016241,0.677885687,0.687037144,0.726627659,,,,,,,,,,,,,,
,,,自动化率,,,0.38818,0.4250571,0.479039352,0.531015121,0.549777656,0.639757932,0.710451183,0.766103193,0.772487386,0.873168242,0.999,0.999,0.999,0.999,,,,,,,,,,,,,,
,,,运行67年以上配电比例,,,0.33506,0.28932431,0.247082961,0.239752833,0.217535737,0.214744028,0.209769125,0.187253906,0.184882023,0.161278751,0.138484688,0.120020063,0.109378284,0.10770115,,,,,,,,,,,,,,
,,,运行67年以上线路比例,,,0.33154,0.302143453,0.286230565,0.242580404,0.212743014,0.184093621,0.157952327,0.157294193,0.151343229,0.139134875,0.118844372,0.103018264,0.101163935,0.087776574,,,,,,,,,,,,,,
,环境,负荷与自然因素,年平均日照小时数,,,0.614,0.614204667,0.642765184,0.682423795,0.7,0.68082,0.64065162,0.592218358,0.616084757,0.628221627,0.606924914,0.590173786,0.568396374,0.57362562,,,,,,,,,,,,,,
,,,年最大负荷利用小时数,,,0.51856,0.546735093,0.555148739,0.577478055,0.606769025,0.621129225,0.640073667,0.640322584,0.657895882,0.689547984,0.694451436,0.695531694,0.7054237,0.727174264,,,,,,,,,,,,,,
,,能源因素,分布式光伏装机容量,,,0.09834,0.10589579,0.109990427,0.12194272,0.122166282,0.142181191,0.147299714,0.162741634,0.172967233,0.200757302,0.20912219,0.240385957,0.276403786,0.301003723,,,,,,,,,,,,,,
,,,分布式风机装机容量,,,0.11263,0.125402242,0.139171408,0.160520302,0.184020474,0.184204495,0.195146242,0.198697903,0.200605403,0.212080032,0.253053895,0.254167332,0.270078207,0.298112325,,,,,,,,,,,,,,
,效益,供电质量,供电可靠性,,,0.333292827,0.487615643,0.583246857,0.67223637,0.761665845,0.836570251,0.888875689,0.915498653,0.950520767,0.972992576,0.988797646,0.992506325,0.996714232,0.998471542,,,,,,,,,,,,,,
,,,系统平均停电频率,,,0.005158409,0.004300854,0.003804516,0.003393423,0.002948952,0.002502056,0.002231726,0.0020103,0.001949487,0.001805151,0.001279337,0.000936171,0.000889883,0.000740007,,,,,,,,,,,,,,
,,,电压合格率,,,0.600884772,0.683515853,0.734644398,0.783002549,0.830932578,0.883234439,0.915485897,0.941529699,0.967449886,0.979257888,0.995408294,0.995960549,0.9950867,1.000977212,,,,,,,,,,,,,,
,,,系统失负荷量,,,2079.436733,2091.479892,2044.228565,2077.282208,2033.989695,2066.852039,2022.373937,2036.302435,2020.271876,2042.453037,2055.369721,2043.375455,2043.792986,2041.88984,,,,,,,,,,,,,,
,,运行水平,线路重载比例,,,0.112879859,0.142541995,0.098335311,0.120410041,0.071611479,0.099616826,0.055023719,0.053446498,0.068058256,0.058685572,0.085369665,0.038266147,0.083255617,0.037748719,,,,,,,,,,,,,,
,,,线路平均负载率,,,0.64425639,0.659227597,0.665939819,0.673277463,0.680644467,0.686755578,0.691454306,0.693642146,0.696639301,0.698094735,0.699424357,0.700277209,0.699862972,0.699995031,,,,,,,,,,,,,,
,,,配电重载比例,,,0.173242674,0.156424104,0.143994767,0.135836266,0.1280623,0.116948908,0.111840349,0.104807289,0.106737858,0.108993675,0.089014881,0.076984778,0.075607001,0.068176007,,,,,,,,,,,,,,
,,,网损率,,,0.127285813,0.121356507,0.117709236,0.114371236,0.111041711,0.108271052,0.106126036,0.104563307,0.103179229,0.102318059,0.101301586,0.100801868,0.100740252,0.100616913,,,,,,,,,,,,,,
,,,配电平均负载率,,,0.766582683,0.773575472,0.777117791,0.78222674,0.78622096,0.789549394,0.79277279,0.794292275,0.796790542,0.798001837,0.799460836,0.799910228,0.799644933,0.800213175,,,,,,,,,,,,,,
,,主动能力,清洁能源消纳率,,,0.705271789,0.764088336,0.788066103,0.827730378,0.868338215,0.906131731,0.94064701,0.957279985,0.976999428,0.980781257,0.997927593,0.999,0.997198406,0.999,,,,,,,,,,,,,,
39,投资,网络架构,线路联络率,,,0.3619,0.381125938,0.407709472,0.440988757,0.49500988,0.531454982,0.56327585,0.580526172,0.636546948,0.676490269,0.730440368,0.736192586,0.822327118,0.862518356,,,,,,,,,,,,,,
,,,无功补偿比例,,,0.3816,0.4290138,0.470789019,0.475673455,0.514143546,0.541393153,0.569004204,0.622703976,0.656096477,0.664789755,0.731518027,0.804212631,0.821101096,0.869340785,,,,,,,,,,,,,,
,,装备水平,电缆化率,,,0.4949,0.5261494,0.562754365,0.598851038,0.68072253,0.712910981,0.813940652,0.830452019,0.921683105,0.93,0.93,0.93,0.93,0.93,,,,,,,,,,,,,,
,,,架空线路绝缘化率,,,0.4351,0.4585954,0.459397942,0.477486736,0.485842754,0.51517551,0.569075748,0.584725331,0.653065104,0.698289862,0.776847472,0.814718786,0.884479082,0.990506012,,,,,,,,,,,,,,
,,,自动化率,,,0.3916,0.402042667,0.402310695,0.421889816,0.466117931,0.48662712,0.53147792,0.607124944,0.612892631,0.676735613,0.76053804,0.843690199,0.969821884,0.999,,,,,,,,,,,,,,
,,,运行68年以上配电比例,,,0.33016,0.27832488,0.264965286,0.253174331,0.249418911,0.233996509,0.195543082,0.184006041,0.168304192,0.154082488,0.144606415,0.142413217,0.141938507,0.134841581,,,,,,,,,,,,,,
,,,运行68年以上线路比例,,,0.32518,0.27737854,0.268779805,0.230075513,0.211937894,0.184103384,0.170418365,0.163772049,0.137377454,0.127463381,0.107642825,0.104879993,0.088081714,0.081930674,,,,,,,,,,,,,,
,环境,负荷与自然因素,年平均日照小时数,,,0.6421,0.590143408,0.574563622,0.542158234,0.585097166,0.586676929,0.580751492,0.555140351,0.558027081,0.510371568,0.525019232,0.52743432,0.576538456,0.618741071,,,,,,,,,,,,,,
,,,年最大负荷利用小时数,,,0.50144,0.518377529,0.546139525,0.570169665,0.57061313,0.586114787,0.607149795,0.620540821,0.636847255,0.647744419,0.683334376,0.705580706,0.725376165,0.756365847,,,,,,,,,,,,,,
,,能源因素,分布式光伏装机容量,,,0.093,0.101773,0.117870096,0.118950572,0.126979736,0.139656546,0.161815385,0.167910431,0.172527968,0.176438601,0.192259263,0.194982936,0.216951013,0.226171431,,,,,,,,,,,,,,
,,,分布式风机装机容量,,,0.12697,0.150662602,0.1667835,0.186830877,0.202487305,0.236910146,0.267613701,0.290735525,0.303062712,0.339490849,0.386544281,0.462075034,0.49,0.49,,,,,,,,,,,,,,
,效益,供电质量,供电可靠性,,,0.363397459,0.512836444,0.583336051,0.658795338,0.756614694,0.809401999,0.883624161,0.909922167,0.949675925,0.959656219,0.979609864,0.982934229,0.986902889,1.000008084,,,,,,,,,,,,,,
,,,系统平均停电频率,,,0.004760344,0.003937858,0.003593261,0.003332403,0.002836469,0.00259393,0.001922787,0.001619829,0.001274534,0.001208605,0.001004322,0.000787232,0.000848515,0.000700682,,,,,,,,,,,,,,
,,,电压合格率,,,0.619013261,0.696659095,0.7395494,0.779531757,0.847617473,0.878691151,0.927714996,0.942602613,0.965672854,0.977127355,0.98843682,0.989812424,0.992392358,0.992926959,,,,,,,,,,,,,,
,,,系统失负荷量,,,2099.698381,2066.898005,2046.820714,2061.572706,2060.786641,2042.183957,2025.159687,2049.635364,2029.81595,2054.245139,2024.362332,2020.178034,2017.341041,2024.875325,,,,,,,,,,,,,,
,,运行水平,线路重载比例,,,0.077160563,0.065395388,0.059149253,0.054036197,0.040580506,0.034493022,0.024902984,0.020714287,0.014081328,0.012495802,0.009539643,0.007783863,0.00634374,0.004683088,,,,,,,,,,,,,,
,,,线路平均负载率,,,0.644773979,0.658178513,0.666716968,0.673935842,0.681460013,0.686428143,0.692585735,0.694264167,0.697131891,0.697995036,0.698484319,0.699685806,0.700039715,0.699874107,,,,,,,,,,,,,,
,,,配电重载比例,,,0.160129158,0.140912196,0.135582028,0.133481329,0.119273911,0.113508291,0.092421864,0.083482536,0.071632311,0.072024526,0.070407623,0.0637948,0.071442584,0.068263814,,,,,,,,,,,,,,
,,,网损率,,,0.125840183,0.120197636,0.11727199,0.114438676,0.110216011,0.108068013,0.105371672,0.104289994,0.102731165,0.10231118,0.101577832,0.101242774,0.100938758,0.100710496,,,,,,,,,,,,,,
,,,配电平均负载率,,,0.766220786,0.773751591,0.777507828,0.781938408,0.785276009,0.788298024,0.792003048,0.793661115,0.795839526,0.797434208,0.798202633,0.798403161,0.799376456,0.79944338,,,,,,,,,,,,,,
,,主动能力,清洁能源消纳率,,,0.0001,0.084693694,0.157179451,0.227037478,0.368039107,0.438991512,0.557070423,0.621610164,0.752777491,0.773771079,0.827557944,0.84037897,0.884451465,0.919070348,,,,,,,,,,,,,,
40,投资,网络架构,线路联络率,,,0.3597,0.39656925,0.4030135,0.422408525,0.440519291,0.45340448,0.458221902,0.499633707,0.552532426,0.593488892,0.603207272,0.640907727,0.704117251,0.760358617,,,,,,,,,,,,,,
,,,无功补偿比例,,,0.4111,0.455961288,0.474313729,0.484452185,0.527810656,0.558225745,0.600162454,0.65290173,0.662776868,0.701880704,0.780842283,0.867320565,0.887160523,0.95,,,,,,,,,,,,,,
,,装备水平,电缆化率,,,0.41864,0.445552571,0.501055692,0.544218061,0.577493108,0.611565201,0.660577784,0.699646241,0.773508894,0.869866002,0.886020657,0.926144735,0.964513588,0.98,,,,,,,,,,,,,,
,,,架空线路绝缘化率,,,0.4022,0.43025345,0.469890549,0.518465485,0.575367072,0.578171986,0.607731029,0.647005647,0.696258951,0.738991845,0.770491372,0.802659387,0.855534574,0.869437011,,,,,,,,,,,,,,
,,,自动化率,,,0.40168,0.45630848,0.467488038,0.48369429,0.549637945,0.55449308,0.577689374,0.582599733,0.599300926,0.620975642,0.659683124,0.669468424,0.718562775,0.826466952,,,,,,,,,,,,,,
